2008-02;0.3144654088
2008-03;0.0000000000
2008-04;1.2539184952
2008-05;-1.2383900928
2008-06;-3.4482758620
2008-07;-0.3246753246
2008-08;0.0000000000
2008-09;2.6058631921
2008-10;10.4761904761
2008-11;-2.0114942528
2008-12;3.8123167155
2009-01;0.2824858757
2009-02;3.3802816901
2009-03;3.5422343324
2009-04;-1.3157894736
2009-05;1.3333333333
2009-06;1.8421052631
2009-07;0.2583979328
2009-08;-0.5154639175
2009-09;0.0000000000
2009-10;-0.7772020725
2009-11;-0.5221932114
2009-12;1.5748031496
2010-01;0.7751937984
2010-02;0.7692307692
2010-03;-0.7633587786
2010-04;0.5128205128
2010-05;1.2755102040
2010-06;0.7556675062
2010-07;0.7500000000
2010-08;-0.2481389578
2010-09;0.2487562189
2010-10;0.2481389578
2010-11;0.4950495049
2010-12;1.4778325123
2011-01;0.7281553398
2011-02;0.2409638554
2011-03;0.2403846153
2011-04;3.5971223021
2011-05;0.4629629629
2011-06;-1.3824884792
2011-07;1.6355140186
2011-08;2.0689655172
2011-09;0.0000000000
2011-10;1.3513513513
2011-11;5.5555555555
2011-12;-0.2105263157
2012-01;1.2658227848
2012-02;-1.4583333333
2012-03;4.4397463002
2012-04;3.6437246963
2012-05;15.4296875000
2012-06;1.0152284263
2012-07;7.3701842546
2012-08;-0.6240249609
2012-09;-1.0989010989
2012-10;0.7936507936
2012-11;1.4173228346
2012-12;5.4347826086
2013-01;15.7584683357
2013-02;-0.5089058524
2013-03;7.0332480818
2013-04;11.7084826762
2013-05;-5.4545454545
2013-06;-8.9366515837
2013-07;5.9627329192
2013-08;9.9648300117
2013-09;1.2793176972
2013-10;4.5263157894
2013-11;-2.2155085599
2013-12;2.8836251287
2014-01;26.4264264264
2014-02;-10.1346001583
2014-03;-4.5814977973
2014-04;-1.6620498614
2014-05;10.3286384976
2014-06;2.9787234042
2014-07;3.7190082644
2014-08;14.5816733067
2014-09;9.0403337969
2014-10;-7.9719387755
2014-11;-8.1774081774
2014-12;3.2452830188
2015-01;0.0000000000
2015-02;-4.0204678362
2015-03;-3.2749428789
2015-04;0.2362204724
2015-05;-0.3927729772
2015-06;5.2839116719
2015-07;11.8352059925
2015-08;3.8178164768
2015-09;3.2258064516
2015-10;-1.0000000000
2015-11;-6.2500000000
2015-12;-3.5690235690
2016-01;-0.2793296089
2016-02;9.6638655462
2016-03;-2.4265644955
2016-04;-3.5994764397
2016-05;-1.0183299389
2016-06;3.1550068587
2016-07;3.0585106382
2016-08;-0.3225806451
2016-09;1.8122977346
2016-10;-1.0171646535
2016-11;3.4039820166
2016-12;4.8447204968
2017-01;-0.7701421800
2017-02;-2.6268656716
2017-03;-2.5137952176
2017-04;0.6918238993
2017-05;2.5608994378
2017-06;1.6443361753
2017-07;9.4068304373
2017-08;-0.0547645125
2017-09;-1.4794520547
2017-10;0.8342602892
2017-11;-0.4964147821
2017-12;6.9844789356
2018-01;3.8341968911
2018-02;1.7964071856
2018-03;2.5000000000
2018-04;-0.9564801530
2018-05;25.2535007242
2018-06;11.6037008481
2018-07;-0.9671848013
2018-08;30.7987443320
2018-09;6.3466666666
2018-10;-7.2216649949
2018-11;2.7027027027
2018-12;5.9210526315
2019-01;-5.8881987577
2019-02;2.9567053854
2019-03;12.5641025641
2019-04;3.7357630979
2019-05;0.9003074220
2019-06;-4.2437431991
2019-07;2.6136363636
2019-08;37.0542635658
2019-09;-0.2100840336
2019-10;8.5020242914
2019-11;3.7313432835
2019-12;14.0287769784
2020-01;-1.4132492113
2020-02;0.6015615000
2020-03;6.2340966921
2020-04;43.1137724550
2020-05;5.0209205020
2020-06;1.5936254980
2020-07;6.2745098039
2020-08;1.1070110701
2020-09;6.2043795620
2020-10;18.2130584192
2020-11;-9.0116279069
2020-12;5.1118210862
2021-01;-6.3829787234
2021-02;-6.4935064935
2021-03;-1.7361111111
2021-04;11.6607773851
2021-05;-0.6329113924
2021-06;9.2356687898
2021-07;5.1020408163
2021-08;0.9708737864
2021-09;2.7472527472
2021-10;5.7486631016
2021-11;1.6434892541
2021-12;3.2338308457
2022-01;2.5301204819
2022-02;-1.1750881316
2022-03;-4.6373365041
2022-04;2.3690773067
2022-05;0.6090133982
2022-06;15.7384987893
2022-07;27.6150627615
2022-08;-4.7540983606
2022-09;-0.5163511187
2022-10;0.6920415224
2022-11;8.7628865979
2022-12;11.6903633491
2023-01;9.0523338048
2023-02;-1.6861219195
2023-03;4.2216358839
2023-04;19.1139240506
2023-05;4.6758767268
2023-06;0.5076142131
2023-07;11.2121212121
2023-08;33.9691189827
2023-09;5.9661016949
2023-10;25.3998720409
2023-11;-4.5918367346
2023-12;8.2887700534
2024-01;19.0123456790
2024-02;-12.2406639004
2024-03;-4.0189125295
2024-04;2.7093596059
2024-05;17.7458033573
2024-06;10.7942973523
2024-07;2.9411764705
2024-08;-5.3571428571
2024-09;-6.4150943396
2024-10;-4.2338709677
2024-11;-4.8421052631
2024-12;7.3008849557
2025-01;0.6185567010
2025-02;0.6147540983
2025-03;5.9063136456
2025-04;-7.1153846153
2025-05;-3.1055900621
2025-06;3.4188034188
2025-07;9.0909090909
2025-08;2.8409090909
2025-09;6.2615101289
2025-10;0.6932409012
2025-11;0.1721170395
2025-12;5.4982817869
2026-01;-3.0944625407
2026-02;-3.3613445378
2026-03;-0.8695652173
2026-04;0.3508771929
2026-05;0.3496503496
2026-06;5.4006968641
2026-07;3.8016528925
